"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Features","Number of Channels","FIFO's","Protocol","Voltage - Supply","With Parallel Port","With Auto Flow Control","With IrDA Encoder/Decoder","With False Start Bit Detection","With Modem Control","With CMOS","Mounting Type","Package / Case","Supplier Device Package"
"http://www.exar.com/Common/Content/Document.ashx?id=284","http://media.digikey.com/Renders/Renesas%20Tech%20Renders/100-BQFP;%20PRQP0100JD-B.jpg","1016-1651-ND","XR16C864CQ-F","Exar Corporation","IC UART FIFO 128B QUAD 100QFP",105,0,"31.87956",500,1,"Tray","-","-","4, QUART","128 Byte","RS232, RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","100-BQFP","100-QFP (14x20)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg","296-39230-1-ND","TL16C550CIPTR","Texas Instruments","IC ASYNC COMM ELEMENT 48-LQFP",1285,10001,"4.26932",500,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","48-LQFP","48-LQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg","296-39230-6-ND","TL16C550CIPTR","Texas Instruments","IC ASYNC COMM ELEMENT 48-LQFP",1285,10001,"Calculate",500,1,"Digi-Reel®","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","48-LQFP","48-LQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/44-PLCC,V44A.jpg","296-41662-2-ND","TL16C550CIFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44PLCC",500,10000,"4.14448",500,500,"Tape & Reel (TR)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/44-PLCC,V44A.jpg","296-41662-1-ND","TL16C550CIFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44PLCC",500,10000,"5.01830",500,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/44-PLCC,V44A.jpg","296-41662-6-ND","TL16C550CIFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44PLCC",500,10001,"Calculate",500,1,"Digi-Reel®","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c552a.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-1788-2-ND","TL16C552AFNR","Texas Instruments","IC DUAL ASYNCH COMM 68-PLCC",250,10000,"8.26740",500,250,"Tape & Reel (TR)","-","Enhanced Bi-directional Printer Port","2, DUART","16 Byte","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","Yes","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.ti.com/lit/ds/symlink/tl16c552a.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-1788-1-ND","TL16C552AFNR","Texas Instruments","IC DUAL ASYNCH COMM 68-PLCC",757,10000,"9.76090",500,1,"Cut Tape (CT)","-","Enhanced Bi-directional Printer Port","2, DUART","16 Byte","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","Yes","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.ti.com/lit/ds/symlink/tl16c552a.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-1788-6-ND","TL16C552AFNR","Texas Instruments","IC DUAL ASYNCH COMM 68-PLCC",757,10000,"Calculate",500,1,"Digi-Reel®","-","Enhanced Bi-directional Printer Port","2, DUART","16 Byte","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","Yes","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-24316-ND","TL16C752CIPFB","Texas Instruments","IC DUAL UART W/64B FIFO 48-TQFP",660,9500,"6.45746",500,1,"Tray","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.nxp.com/documents/data_sheet/SC26C92.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","568-1112-5-ND","SC26C92A1A,512","NXP Semiconductors","IC UART DUAL W/FIFO 44-PLCC",2471,0,"7.86932",500,1,"Tube","-","Transceiver","2, DUART","8 Byte","-","5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/common/content/document.ashx?id=287&languageid=1033","http://media.digikey.com/Renders/Exar%20Corp%20Renders/100-LQFP%20Pkg.jpg","1016-1270-ND","ST16C654CQ100-F","Exar Corporation","IC UART FIFO 64B QUAD 100QFP",198,0,"21.45392",500,1,"Tray","-","-","4, QUART","64 Byte","RS232","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","100-LQFP","100-LQFP (14x14)"
"http://www.exar.com/Common/Content/Document.ashx?id=1345","http://media.digikey.com/Photos/Exar%20Corporations/XR16M570IL24-F.JPG","1016-1862-1-ND","XR16M570IL24TR-F","Exar Corporation","IC UART FIFO 16B 24QFN",2893,0,"4.49734",500,1,"Cut Tape (CT)","-","-","1, UART","16 Byte","RS232, RS422, RS485","1.62 V ~ 3.63 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","24-VFQFN Exposed Pad","24-QFN-EP (4x4)"
"http://www.nxp.com/documents/data_sheet/SC16C550B.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","568-2039-2-ND","SC16C550BIA44,518","NXP Semiconductors","IC UART SINGLE W/FIFO 44-PLCC",0,0,"2.60914",500,500,"Tape & Reel (TR)","-","Programmable","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.nxp.com/documents/data_sheet/SC16C550B.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","568-2039-1-ND","SC16C550BIA44,518","NXP Semiconductors","IC UART SINGLE W/FIFO 44-PLCC",674,0,"3.15920",500,1,"Cut Tape (CT)","-","Programmable","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/Common/Content/Document.ashx?id=1214","http://media.digikey.com/Photos/Exar%20Corporations/ST16C1550IJ28-F.jpg","1016-1858-1-ND","ST16C1550CJ28TR-F","Exar Corporation","IC UART FIFO 16B 28PLCC",165,0,"6.31588",500,1,"Cut Tape (CT)","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","-","Surface Mount","28-LCC (J-Lead)","28-PLCC (11.51x11.51)"
"http://www.ti.com/lit/ds/symlink/tl16c550d.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/GQS-24-BGA%20Pkg.jpg","296-24095-1-ND","TL16C550DIZQSR","Texas Instruments","IC ASYNC COMM ELEMENT 24-BGA",1988,0,"3.46500",500,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","24-VFBGA","24-BGA MICROSTAR JUNIOR (3x3)"
"http://www.ti.com/lit/ds/symlink/tl16c550d.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/GQS-24-BGA%20Pkg.jpg","296-24095-6-ND","TL16C550DIZQSR","Texas Instruments","IC ASYNC COMM ELEMENT 24-BGA",1988,0,"Calculate",500,1,"Digi-Reel®","-","False-start Bit Detection","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","24-VFBGA","24-BGA MICROSTAR JUNIOR (3x3)"
"http://www.ti.com/lit/ds/symlink/tl16c550d.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-28734-1-ND","TL16C550DIRHBR","Texas Instruments","IC ASYNC COMM ELEMENT 32VQFN",1939,0,"3.46500",500,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-18722-ND","TL16C550DPFB","Texas Instruments","IC ASYNCH COMM ELEMENT 48-TQFP",465,0,"3.53718",500,1,"Tray","-","False-start Bit Detection","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-17676-ND","TL16C550DIRHB","Texas Instruments","IC ASYNC COMM ELEMENT 32-VQFN",524,0,"3.92636",500,1,"Tube","-","False-start Bit Detection","1, UART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.exar.com/Common/Content/Document.ashx?id=1345","-","1016-1454-ND","XR16M570IL24-F","Exar Corporation","IC UART FIFO 16B 24QFN",424,0,"4.58100",500,1,"Tray","-","-","1, UART","16 Byte","RS232, RS422, RS485","1.62 V ~ 3.63 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","24-VFQFN Exposed Pad","24-QFN-EP (4x4)"
"http://www.exar.com/Common/Content/Document.ashx?id=1364","-","1016-1456-ND","XR16M581IL24-F","Exar Corporation","IC UART FIFO 16B 24QFN",220,0,"5.07620",500,1,"Tray","-","-","1, UART","16 Byte","RS232, RS422, RS485","1.62 V ~ 3.63 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","24-VFQFN Exposed Pad","24-QFN-EP (4x4)"
"http://www.nxp.com/documents/data_sheet/SC16C850.pdf","http://media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg","568-6566-1-ND","SC16C850IBS/Q900,5","NXP Semiconductors","IC UART SGL UNIV ASYNC 32HVQFN",3650,0,"4.41742",500,1,"Cut Tape (CT)","-","Programmable","1, UART","128 Byte","RS485","2.5 V ~ 3.3 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
"http://www.nxp.com/documents/data_sheet/SC16C850.pdf","http://media.digikey.com/Renders/NXP%20Semi%20Renders/HVQFN32_SOT617-1.jpg","568-6566-6-ND","SC16C850IBS/Q900,5","NXP Semiconductors","IC UART SGL UNIV ASYNC 32HVQFN",3650,0,"Calculate",500,1,"Digi-Reel®","-","Programmable","1, UART","128 Byte","RS485","2.5 V ~ 3.3 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-10156-ND","TL16C550CPFB","Texas Instruments","IC ASYNC COMM ELEMENT 48-TQFP",2272,10000,"4.47168",500,1,"Tray","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1859-2-ND","ST16C550CJ44TR-F","Exar Corporation","IC UART FIFO 16B SGL 44PLCC",0,0,"4.11052",500,500,"Tape & Reel (TR)","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1859-1-ND","ST16C550CJ44TR-F","Exar Corporation","IC UART FIFO 16B SGL 44PLCC",259,0,"4.72960",500,1,"Cut Tape (CT)","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-26702-2-ND","TL16C550CFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44-PLCC",0,10000,"4.40476",500,500,"Tape & Reel (TR)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-26702-1-ND","TL16C550CFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44-PLCC",261,10000,"5.33350",500,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-26702-6-ND","TL16C550CFNR","Texas Instruments","IC ASYNC COMM ELEMENT 44-PLCC",261,10000,"Calculate",500,1,"Digi-Reel®","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c451.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","TL16C451FNR-ND","TL16C451FNR","Texas Instruments","IC ASYNC COMM ELEMENT 68-PLCC",250,2000,"7.34132",500,250,"Tape & Reel (TR)","-","Double Buffered","1, UART","-","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","-","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.exar.com/Common/Content/Document.ashx?id=1364","http://media.digikey.com/Photos/Exar%20Corporations/1016;32QFN-1.0;L;32.JPG","1016-1457-ND","XR16M581IL32-F","Exar Corporation","IC UART FIFO 16B 32QFN",490,0,"4.95088",500,1,"Tray","-","-","1, UART","16 Byte","RS232, RS422, RS485","1.62 V ~ 3.63 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","32-VFQFN Exposed Pad","32-QFN Exposed Pad (5x5)"
"http://www.exar.com/Common/Content/Document.ashx?id=1366","-","1016-1463-ND","XR16M781IL24-F","Exar Corporation","IC UART FIFO 64B 24QFN",486,0,"5.29236",500,1,"Tray","-","-","1, UART","64 Byte","RS232, RS422, RS485","1.62 V ~ 3.63 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","24-VFQFN Exposed Pad","24-QFN-EP (4x4)"
"http://www.exar.com/Common/Content/Document.ashx?id=62","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1865-2-ND","XR88C681CJTR-F","Exar Corporation","IC UART CMOS DUAL 44PLCC",1000,0,"8.12922",500,500,"Tape & Reel (TR)","-","-","2, DUART","1 Byte, 3 Byte","-","4.75 V ~ 5.25 V","Yes","-","-","-","-","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1860-1-ND","ST16C550CQ48TR-F","Exar Corporation","IC UART FIFO 16B SGL 48TQFP",317,0,"4.89184",500,1,"Cut Tape (CT)","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-23536-1-ND","TL16C752CRHBR","Texas Instruments","IC DUAL UART W/64B FIFO 32-QFN",2616,0,"5.51538",500,1,"Cut Tape (CT)","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-23536-6-ND","TL16C752CRHBR","Texas Instruments","IC DUAL UART W/64B FIFO 32-QFN",2616,0,"Calculate",500,1,"Digi-Reel®","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-20708-5-ND","TL16C2550RHB","Texas Instruments","IC DUAL UART 1.8-5V FIFO 32-VQFN",296,10001,"5.83996",500,1,"Tray","-","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c752b.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg","296-2648-ND","TL16C752BPT","Texas Instruments","IC DUAL 3.3V UART 48-LQFP",9102,0,"6.13344",500,1,"Tray","-","False-start Bit Detection","2, DUART","64 Byte","-","2.7 V ~ 3.6 V","-","Yes","-","Yes","Yes","-","Surface Mount","48-LQFP","48-LQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=155","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1668-ND","ST16C450CQ48-F","Exar Corporation","IC UART SINGLE 48TQFP",388,0,"6.43204",500,1,"Tray","-","-","1, UART","1 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.nxp.com/documents/data_sheet/SC16C852V.pdf","http://media.digikey.com/renders/NXP%20Semi%20Renders/36-TFBGA_SOT912-1%20pkg.jpg","568-5662-ND","SC16C852VIET,151","NXP Semiconductors","IC UART DUAL W/FIFO 36TFBGA",480,0,"6.98830",500,1,"Tray","-","Programmable","2, DUART","128 Byte","RS485","2.5V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","36-TFBGA","36-TFBGA (3.5x3.5)"
"http://www.ti.com/lit/ds/symlink/tl16c451.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-26701-2-ND","TL16C452FNR","Texas Instruments","IC ASYNC COMM ELEMENT 68-PLCC",0,0,"5.92920",500,250,"Tape & Reel (TR)","-","Double Buffered","2, DUART","-","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","-","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.ti.com/lit/ds/symlink/tl16c451.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-26701-1-ND","TL16C452FNR","Texas Instruments","IC ASYNC COMM ELEMENT 68-PLCC",210,0,"7.17930",500,1,"Cut Tape (CT)","-","Double Buffered","2, DUART","-","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","-","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.ti.com/lit/ds/symlink/tl16c451.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-26701-6-ND","TL16C452FNR","Texas Instruments","IC ASYNC COMM ELEMENT 68-PLCC",210,0,"Calculate",500,1,"Digi-Reel®","-","Double Buffered","2, DUART","-","Printer","4.75 V ~ 5.25 V","Yes","-","-","Yes","Yes","-","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.nxp.com/documents/data_sheet/SCC2691.pdf","http://media.digikey.com/photos/NXP%20Semi%20Photos/568-28-PLCC,SOT261-2.jpg","568-12148-5-ND","SCC2691AC1A28,512","NXP Semiconductors","IC UART CMOS LSI 28PLCC",1958,0,"6.36488",500,1,"Tube","-","False-start Bit Detection","1, UART","3Bit","-","5V","-","Yes","-","Yes","-","Yes","Surface Mount","28-LCC (J-Lead)","28-PLCC (11.51x11.51)"
"http://www.nxp.com/documents/data_sheet/SCC2681.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","SCC2681AC1A44,518-ND","SCC2681AC1A44,518","NXP Semiconductors","IC DUART 44-PLCC",0,0,"6.36488",500,500,"Tape & Reel (TR)","-","False-start Bit Detection","2, DUART","3Bit","-","5V","Yes","Yes","-","Yes","-","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.nxp.com/documents/data_sheet/SCC2681.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","568-5786-5-ND","SCC2681AC1A44,512","NXP Semiconductors","IC UART 44-PLCC",1514,0,"6.36488",500,1,"Tube","-","False-start Bit Detection","2, DUART","3Bit","-","5V","Yes","Yes","-","Yes","-","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.nxp.com/documents/data_sheet/SCC2681.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","SCC2681AC1A44,529-ND","SCC2681AC1A44,529","NXP Semiconductors","IC DUART 44-PLCC",0,0,"7.30936",624,156,"Tube","-","False-start Bit Detection","2, DUART","3Bit","-","5V","Yes","Yes","-","Yes","-","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.nxp.com/documents/data_sheet/SCC2691.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-SOIC.jpg","568-1118-5-ND","SCC2691AC1D24,512","NXP Semiconductors","IC UART SINGLE 24SOIC",1472,0,"6.36488",500,1,"Tube","-","False-start Bit Detection","1, UART","3Bit","-","5V","-","Yes","-","Yes","-","Yes","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SO"
"http://www.ti.com/lit/ds/symlink/tl16c2550-q1.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-36737-1-ND","TL16C2550IPFBRQ1","Texas Instruments","IC UART FIFO 16B DUAL 48TQFP",412,10001,"6.36058",500,1,"Cut Tape (CT)","Automotive, AEC-Q100","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c2550-q1.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-36737-6-ND","TL16C2550IPFBRQ1","Texas Instruments","IC UART FIFO 16B DUAL 48TQFP",412,10001,"Calculate",500,1,"Digi-Reel®","Automotive, AEC-Q100","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.nxp.com/documents/data_sheet/SCC2692.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","568-1119-5-ND","SCC2692AC1A44,512","NXP Semiconductors","IC UART DUAL 44-PLCC",199,0,"6.94352",500,1,"Tube","-","False-start Bit Detection","2, DUART","3Bit","-","5V","Yes","Yes","-","Yes","-","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.ti.com/lit/ds/symlink/pc16550d.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","PC16550DVX/NOPBTR-ND","PC16550DVX/NOPB","Texas Instruments","IC RCVR/TX UNIVER W/FIFO 44-PLCC",0,10000,"6.98980",500,500,"Tape & Reel (TR)","-","Modem Control Function","1, UART","16 Byte","-","4.5 V ~ 5.5 V","-","-","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/pc16550d.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","PC16550DVX/NOPBCT-ND","PC16550DVX/NOPB","Texas Instruments","IC RCVR/TX UNIVER W/FIFO 44-PLCC",481,10001,"8.25250",500,1,"Cut Tape (CT)","-","Modem Control Function","1, UART","16 Byte","-","4.5 V ~ 5.5 V","-","-","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/pc16550d.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","PC16550DVX/NOPBDKR-ND","PC16550DVX/NOPB","Texas Instruments","IC RCVR/TX UNIVER W/FIFO 44-PLCC",481,10001,"Calculate",500,1,"Digi-Reel®","-","Modem Control Function","1, UART","16 Byte","-","4.5 V ~ 5.5 V","-","-","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/tl16c2752.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-21988-5-ND","TL16C2752FN","Texas Instruments","IC DUAL UART 64BYTE FIFO 44-PLCC",174,0,"7.54528",500,1,"Tube","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
